player,position,game_date,tackles,meters_run,try_assists,fatigue_score,injury_status,total_distance,high_speed_runs,max_acceleration
Delouise Hoeter,Centre,2025-09-19 10:17:08.571428570,41.0,36.0,1.0,66.16324,0.0,5815.256,71.0,4.9924607
Delouise Hoeter,Centre,2025-09-19 10:17:08.571428570,30.0,105.0,0.0,97.86313,0.0,5815.256,71.0,4.9924607
Israel Leota,Winger,2025-10-05 00:00:00.000000000,27.0,145.0,0.0,37.429676,0.0,6284.243,75.0,4.98048
Israel Leota,Winger,2025-10-05 00:00:00.000000000,13.0,63.0,3.0,1.7515991,0.0,6284.243,75.0,4.98048
Israel Leota,Winger,2025-10-05 00:00:00.000000000,16.0,44.0,2.0,24.414728,0.0,6284.243,75.0,4.98048
Israel Leota,Winger,2025-10-05 00:00:00.000000000,5.0,164.0,4.0,83.08772,0.0,6284.243,75.0,4.98048
Israel Leota,Winger,2025-10-05 00:00:00.000000000,5.0,32.0,0.0,86.460884,0.0,6284.243,75.0,4.98048
Israel Leota,Winger,2025-10-05 00:00:00.000000000,38.0,44.0,4.0,76.85194,0.0,6284.243,75.0,4.98048
Israel Leota,Winger,2025-10-05 00:00:00.000000000,36.0,87.0,0.0,11.310982,0.0,6284.243,75.0,4.98048
Israel Leota,Winger,2025-10-05 00:00:00.000000000,29.0,157.0,1.0,79.55104,0.0,6284.243,75.0,4.98048
Israel Leota,Winger,2025-10-05 00:00:00.000000000,44.0,86.0,0.0,91.86778,0.0,6284.243,75.0,4.98048
Israel Leota,Winger,2025-10-05 00:00:00.000000000,49.0,128.0,3.0,60.060955,0.0,6284.243,75.0,4.98048
Israel Leota,Winger,2025-10-05 00:00:00.000000000,5.0,165.0,2.0,94.08753,0.0,6284.243,75.0,4.98048
Israel Leota,Winger,2025-10-05 00:00:00.000000000,20.0,130.0,1.0,82.68389,0.0,6284.243,75.0,4.98048
Israel Leota,Winger,2025-10-05 00:00:00.000000000,43.0,130.0,0.0,66.69715,0.0,6284.243,75.0,4.98048
Israel Leota,Winger,2025-10-05 00:00:00.000000000,9.0,53.0,4.0,57.718525,0.0,6284.243,75.0,4.98048
Israel Leota,Winger,2025-10-05 00:00:00.000000000,26.0,130.0,1.0,34.85737,0.0,6284.243,75.0,4.98048
Josh Rogers,Halfback,2025-10-05 00:00:00.000000000,33.0,27.0,1.0,15.928744,0.0,5608.257,65.0,4.8509526
Josh Rogers,Halfback,2025-10-05 00:00:00.000000000,7.0,187.0,0.0,60.49539,0.0,5608.257,65.0,4.8509526
Josh Rogers,Halfback,2025-10-05 00:00:00.000000000,16.0,132.0,1.0,31.811155,0.0,5608.257,65.0,4.8509526
Josh Rogers,Halfback,2025-10-05 00:00:00.000000000,30.0,102.0,4.0,86.64387,0.0,5608.257,65.0,4.8509526
Josh Rogers,Halfback,2025-10-05 00:00:00.000000000,20.0,61.0,1.0,99.333694,0.0,5608.257,65.0,4.8509526
Josh Rogers,Halfback,2025-10-05 00:00:00.000000000,41.0,188.0,4.0,75.242775,0.0,5608.257,65.0,4.8509526
Josh Rogers,Halfback,2025-10-05 00:00:00.000000000,26.0,120.0,0.0,9.048169,0.0,5608.257,65.0,4.8509526
Josh Rogers,Halfback,2025-10-05 00:00:00.000000000,33.0,25.0,2.0,28.868559,0.0,5608.257,65.0,4.8509526
Josh Rogers,Halfback,2025-10-05 00:00:00.000000000,18.0,199.0,1.0,10.910963,0.0,5608.257,65.0,4.8509526
Josh Rogers,Halfback,2025-10-05 00:00:00.000000000,32.0,45.0,2.0,65.05116,0.0,5608.257,65.0,4.8509526
Josh Rogers,Halfback,2025-10-05 00:00:00.000000000,9.0,83.0,4.0,76.51909,0.0,5608.257,65.0,4.8509526
Josh Rogers,Halfback,2025-10-05 00:00:00.000000000,34.0,78.0,1.0,92.56748,0.0,5608.257,65.0,4.8509526
Josh Rogers,Halfback,2025-10-05 00:00:00.000000000,9.0,128.0,3.0,43.817234,0.0,5608.257,65.0,4.8509526
Josh Rogers,Halfback,2025-10-05 00:00:00.000000000,16.0,140.0,2.0,90.137566,0.0,5608.257,65.0,4.8509526
Josh Rogers,Halfback,2025-10-05 00:00:00.000000000,20.0,52.0,1.0,87.789116,0.0,5608.257,65.0,4.8509526
